date,daily_quantity_실리콘_계란찜기(소),daily_quantity_실리콘_뒤짐개,daily_quantity_실리콘_볶음주걱,daily_quantity_내열장갑,daily_quantity_실리콘_계란찜기(대),daily_quantity_실리콘_도마(대),daily_quantity_실리콘_냄비잡이,daily_quantity_실리콘_스테인리스집게(소),daily_quantity_오픈수납함,daily_quantity_실리콘_계란찜기(중),daily_quantity_실리콘_도마(중),daily_quantity_실리콘_멀티스푼,daily_quantity_실리콘_비누받침,daily_quantity_실리콘_스테인리스집게(대),daily_quantity_실리콘_다용도 오일브러쉬,daily_quantity_실리콘_덮개세트_샤크
2024-07-08 0:00,0,0,0,0,0,0,0,1,4,0,0,0,0,192,2,0
2024-07-09 0:00,0,0,0,0,0,0,0,0,167,0,0,10,0,0,0,0
2024-07-10 0:00,0,30,30,0,15,8,0,0,10,18,5,0,0,0,0,0
2024-07-11 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-07-12 0:00,17,0,0,-6,0,0,0,0,6,0,0,6,0,4,0,0
2024-07-13 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-14 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-07-15 0:00,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0
2024-07-16 0:00,0,0,0,0,0,0,0,0,6,0,7,0,0,1,0,0
2024-07-17 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-07-18 0:00,0,0,0,0,0,0,0,1,25,0,0,0,0,1,1,0
2024-07-19 0:00,0,0,0,0,0,0,0,0,28,0,0,10,0,96,0,0
2024-07-20 0:00,0,0,0,-1,0,0,0,2,1,0,0,0,0,0,0,0
2024-07-21 0:00,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0
2024-07-22 0:00,0,0,0,0,0,0,0,0,23,1,0,0,0,1,0,0
2024-07-23 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-07-24 0:00,0,0,0,0,0,-9,0,2,7,0,-9,0,0,0,0,0
2024-07-25 0:00,0,0,0,0,0,0,0,12,10,1,0,10,0,13,0,0
2024-07-26 0:00,-11,0,-7,0,0,-8,-15,-5,2,0,-8,-13,0,140,-9,-6
2024-07-27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-28 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2024-07-29 0:00,1,20,2,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-07-30 0:00,0,0,10,0,0,0,0,1,6,1,0,0,0,0,0,0
2024-07-31 0:00,0,-8,-19,0,0,0,-25,0,1,0,0,0,0,0,0,0
2024-08-01 0:00,10,10,10,10,10,6,10,5,8,8,6,10,0,5,10,10
2024-08-02 0:00,12,0,0,0,0,0,0,0,30,0,0,0,0,7,0,0
2024-08-03 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-08-04 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05 0:00,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0
2024-08-06 0:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-08-07 0:00,0,0,0,0,0,0,0,0,6,1,1,0,0,0,2,0
2024-08-08 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-08-09 0:00,0,20,20,0,0,15,0,1,18,0,15,0,10,0,0,0
2024-08-10 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-11 0:00,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-08-12 0:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-08-13 0:00,0,45,35,0,0,15,0,0,3,0,10,0,10,48,0,0
2024-08-14 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-08-15 0:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-08-16 0:00,0,0,0,0,0,4,1,0,59,0,0,0,0,247,0,0
2024-08-17 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-18 0:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-08-19 0:00,0,0,0,0,0,31,40,22,13,0,2,0,30,12,0,0
2024-08-20 0:00,0,0,25,0,0,6,25,6,6,2,0,0,0,2,0,0
2024-08-21 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22 0:00,0,0,-60,0,0,0,-42,0,2,0,0,0,-80,-30,-25,0
2024-08-23 0:00,0,0,0,15,0,0,0,1,13,0,0,20,0,0,20,10
2024-08-24 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-25 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26 0:00,0,0,0,0,0,1,0,10,9,1,0,0,0,0,0,0
2024-08-27 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-08-28 0:00,0,0,0,0,0,0,20,2,0,0,0,0,0,2,0,0
2024-08-29 0:00,0,0,0,0,0,21,0,0,5,1,0,0,0,0,0,0
2024-08-30 0:00,0,0,0,0,0,2,3,13,14,0,0,0,0,1,0,1
2024-08-31 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01 0:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
2024-09-02 0:00,0,0,0,0,0,0,0,0,18,1,5,0,0,0,0,0
2024-09-03 0:00,0,0,0,0,0,0,-2,10,8,0,0,0,0,-1,0,-1
2024-09-04 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-09-05 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-06 0:00,0,5,15,0,0,0,5,0,1,0,0,0,0,96,0,0
2024-09-07 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-09-08 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-09-09 0:00,0,0,0,0,0,1,0,1,10,10,0,0,0,0,1,0
2024-09-10 0:00,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2024-09-11 0:00,0,0,0,0,0,10,0,0,6,20,0,0,0,0,0,0
2024-09-12 0:00,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2024-09-13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-14 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-15 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-09-16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-09-18 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19 0:00,12,1,0,10,0,4,0,1,17,1,0,0,0,0,0,0
2024-09-20 0:00,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,0
2024-09-21 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-23 0:00,0,0,0,0,0,2,0,0,14,2,0,0,0,0,0,0
2024-09-24 0:00,0,0,40,0,0,0,40,0,4,0,0,0,0,0,0,0
2024-09-25 0:00,2,0,0,0,2,3,0,0,8,2,3,10,0,0,0,0
2024-09-26 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2024-09-27 0:00,0,0,0,0,0,0,0,0,15,0,30,30,0,48,0,10
2024-09-28 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-09-30 0:00,0,0,0,0,0,3,0,10,0,1,0,0,0,0,0,0
2024-10-01 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02 0:00,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0
2024-10-03 0:00,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0
2024-10-04 0:00,0,40,0,40,0,0,0,3,4,1,0,0,0,5,0,12
2024-10-05 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-10-06 0:00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024-10-07 0:00,5,20,20,20,0,0,5,11,6,1,0,0,0,0,0,0
2024-10-08 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-10-09 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10 0:00,0,0,0,-2,0,0,0,0,30,0,0,0,0,0,0,0
2024-10-11 0:00,0,0,10,20,0,0,0,5,3,0,0,0,0,0,1,0
2024-10-12 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-10-13 0:00,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0
2024-10-14 0:00,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
2024-10-15 0:00,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-16 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
2024-10-17 0:00,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2024-10-18 0:00,0,10,0,0,0,0,0,0,26,0,0,0,0,96,0,0
2024-10-19 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21 0:00,0,0,0,0,0,0,0,6,4,0,0,19,0,2,0,0
2024-10-22 0:00,0,0,3,0,0,3,0,0,70,1,0,0,0,1,15,0
2024-10-23 0:00,0,0,2,0,0,0,0,0,6,1,0,0,0,1,0,0
2024-10-24 0:00,0,0,2,0,0,0,0,0,5,0,0,0,0,4,0,0
2024-10-25 0:00,0,0,0,0,0,0,0,0,39,1,0,0,0,144,0,0
2024-10-26 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-28 0:00,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
2024-10-29 0:00,0,0,0,0,0,1,0,0,2,0,0,15,0,0,0,0
2024-10-30 0:00,0,40,40,0,0,0,0,0,32,0,0,0,40,0,0,0
2024-10-31 0:00,0,0,0,0,0,0,0,3,8,1,0,0,40,2,0,0
2024-11-01 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-11-02 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-03 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-04 0:00,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0
2024-11-05 0:00,0,0,0,0,9,0,0,0,16,1,20,15,0,0,0,0
2024-11-06 0:00,0,20,0,0,0,0,0,0,11,0,0,10,0,0,0,0
2024-11-07 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-08 0:00,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0
2024-11-09 0:00,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
2024-11-10 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-11 0:00,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
2024-11-12 0:00,4,0,0,0,4,6,0,0,8,4,6,0,0,0,0,0
2024-11-13 0:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-11-14 0:00,1,0,0,60,0,30,0,0,12,0,30,0,0,0,0,30
2024-11-15 0:00,0,25,0,0,0,0,0,0,6,0,0,2,0,0,20,0
2024-11-16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-17 0:00,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0
2024-11-18 0:00,1,30,40,0,0,2,0,0,55,0,0,19,0,48,0,0
2024-11-19 0:00,1,0,10,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-11-20 0:00,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-11-21 0:00,0,0,0,0,0,0,4,0,10,0,0,0,0,4,0,0
2024-11-22 0:00,0,0,0,0,1,0,0,0,19,0,0,0,0,48,0,0
2024-11-23 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-11-25 0:00,1,0,0,0,0,0,0,0,20,1,0,0,0,5,0,0
2024-11-26 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-11-27 0:00,0,0,0,0,0,0,0,0,13,1,0,0,0,2,0,0
2024-11-28 0:00,10,0,0,35,7,0,0,36,5,15,0,20,0,0,1,0
2024-11-29 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-30 0:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
2024-12-01 0:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-02 0:00,0,0,2,0,0,0,0,0,45,0,1,0,0,0,0,0
2024-12-03 0:00,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0
2024-12-04 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-12-05 0:00,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0
2024-12-06 0:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2024-12-07 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-08 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-12-09 0:00,0,0,40,1,1,0,0,0,6,0,0,30,0,0,0,0
2024-12-10 0:00,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-11 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2024-12-12 0:00,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
2024-12-13 0:00,2,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0
2024-12-14 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2024-12-15 0:00,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2024-12-16 0:00,13,0,1,0,10,0,0,0,0,15,0,0,0,1,0,0
2024-12-17 0:00,0,0,0,10,0,0,0,0,1,0,0,10,0,0,0,0
2024-12-18 0:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0
2024-12-19 0:00,0,0,2,0,0,0,0,1,6,0,0,0,0,1,1,0
2024-12-20 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-12-21 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-22 0:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-23 0:00,0,0,0,0,0,15,20,0,6,0,15,0,10,144,20,4
2024-12-24 0:00,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-12-25 0:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2024-12-26 0:00,0,0,0,0,0,0,40,72,4,10,0,0,0,0,40,0
2024-12-27 0:00,0,0,0,-4,0,-10,-1,0,57,0,0,0,0,0,0,0
2024-12-28 0:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2024-12-29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-30 0:00,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2024-12-31 0:00,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
